"age","job","marital","education","default_credit","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","term_deposit_subscribed"
"Workforce","management","married","tertiary","no",15442,"no","no","unknown",5,"jun",91,1,-1,0,"unknown","no"
"Youth","services","divorced","secondary","no",-297,"yes","no","unknown",26,"may",162,2,-1,0,"unknown","no"
"Workforce","admin.","married","secondary","no",11,"yes","no","cellular",2,"oct",121,3,-1,0,"unknown","no"
"Workforce","services","married","primary","no",443,"no","no","telephone",17,"jul",167,1,-1,0,"unknown","no"
"Workforce","retired","married","secondary","no",0,"no","no","unknown",15,"may",70,1,-1,0,"unknown","no"
"Workforce","admin.","married","secondary","yes",-1089,"no","yes","cellular",28,"jan",105,2,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",2364,"no","no","telephone",18,"jul",662,4,-1,0,"unknown","no"
"Youth","services","single","secondary","no",258,"yes","no","unknown",4,"jun",131,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",-137,"yes","no","cellular",15,"may",800,5,-1,0,"unknown","no"
"Youth","management","married","secondary","no",134,"yes","yes","cellular",15,"may",532,3,-1,0,"unknown","yes"
"Workforce","management","married","tertiary","no",0,"no","no","cellular",26,"aug",97,3,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",4293,"yes","no","cellular",6,"may",92,2,250,2,"failure","no"
"Workforce","services","married","primary","no",0,"yes","yes","cellular",7,"may",127,1,171,2,"unknown","no"
"Workforce","blue-collar","married","primary","no",89,"yes","no","unknown",2,"jun",51,4,-1,0,"unknown","no"
"Workforce","entrepreneur","married","tertiary","no",624,"no","no","telephone",14,"aug",552,2,-1,0,"unknown","yes"
"Workforce","management","married","tertiary","no",255,"no","no","cellular",4,"aug",302,2,-1,0,"unknown","no"
"Workforce","services","divorced","secondary","no",206,"yes","no","cellular",14,"may",78,1,365,1,"failure","no"
"Youth","technician","single","tertiary","no",388,"no","no","cellular",2,"aug",100,8,95,3,"success","no"
"Workforce","unemployed","married","secondary","no",-407,"yes","no","cellular",15,"may",320,3,371,2,"failure","no"
"Workforce","technician","married","secondary","no",1109,"yes","no","cellular",12,"may",62,1,354,5,"failure","no"
"Workforce","retired","single","primary","no",6570,"no","no","cellular",21,"jul",106,3,-1,0,"unknown","no"
"Youth","admin.","single","secondary","no",-170,"no","yes","cellular",10,"jul",720,2,-1,0,"unknown","yes"
"Workforce","admin.","married","secondary","no",35,"yes","no","cellular",8,"apr",97,1,-1,0,"unknown","no"
"Youth","blue-collar","married","secondary","no",86,"yes","no","unknown",19,"may",364,1,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",632,"yes","no","cellular",19,"aug",306,2,-1,0,"unknown","no"
"Youth","blue-collar","married","secondary","no",596,"yes","no","cellular",14,"jul",397,3,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",80,"no","no","cellular",20,"oct",676,2,146,2,"failure","yes"
"Workforce","blue-collar","married","secondary","no",814,"yes","no","cellular",4,"feb",306,1,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",1230,"yes","no","cellular",4,"feb",35,3,253,4,"failure","no"
"Youth","management","married","tertiary","yes",-10,"yes","no","cellular",15,"may",168,2,364,1,"unknown","no"
"Workforce","self-employed","married","secondary","no",784,"no","yes","cellular",30,"jul",149,2,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",0,"no","no","telephone",5,"feb",744,3,-1,0,"unknown","yes"
"Youth","management","married","unknown","no",668,"no","no","cellular",18,"nov",75,2,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",308,"yes","no","cellular",8,"aug",97,4,-1,0,"unknown","no"
"Youth","blue-collar","single","primary","no",279,"yes","no","unknown",15,"may",113,1,-1,0,"unknown","no"
"Youth","admin.","married","tertiary","no",0,"yes","yes","cellular",11,"jul",85,2,-1,0,"unknown","no"
"Youth","unemployed","single","secondary","yes",-770,"yes","no","unknown",28,"may",87,1,-1,0,"unknown","no"
"Workforce","admin.","single","secondary","no",426,"yes","no","cellular",11,"jul",636,2,-1,0,"unknown","no"
"Workforce","admin.","divorced","secondary","no",0,"yes","no","unknown",7,"may",229,2,-1,0,"unknown","no"
"Youth","services","single","secondary","no",719,"yes","no","cellular",18,"may",1359,3,368,3,"failure","yes"
"Workforce","entrepreneur","married","unknown","no",606,"yes","no","unknown",28,"may",560,9,-1,0,"unknown","yes"
"Workforce","admin.","married","secondary","no",-173,"yes","no","unknown",27,"may",315,2,-1,0,"unknown","no"
"Youth","blue-collar","divorced","secondary","no",474,"no","no","cellular",22,"jul",400,2,-1,0,"unknown","no"
"Workforce","retired","married","unknown","no",1491,"no","no","unknown",9,"jun",157,2,-1,0,"unknown","no"
"Workforce","self-employed","married","primary","yes",385,"no","no","cellular",6,"aug",359,2,-1,0,"unknown","no"
"Youth","admin.","single","secondary","no",450,"yes","no","cellular",7,"jul",107,3,-1,0,"unknown","no"
"Youth","admin.","single","secondary","yes",53,"yes","no","unknown",14,"may",313,4,-1,0,"unknown","no"
"Workforce","services","married","primary","no",-158,"no","no","cellular",22,"aug",203,4,-1,0,"unknown","no"
"Workforce","entrepreneur","married","secondary","no",938,"no","yes","unknown",3,"jul",202,2,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",481,"yes","no","telephone",14,"jul",79,3,-1,0,"unknown","no"
"Workforce","services","single","secondary","no",1048,"yes","no","cellular",15,"jun",108,1,32,1,"failure","no"
"Workforce","technician","divorced","tertiary","no",206,"no","no","cellular",13,"aug",376,4,-1,0,"unknown","no"
"Youth","technician","married","secondary","no",1118,"yes","yes","unknown",9,"may",128,2,-1,0,"unknown","no"
"Youth","student","single","tertiary","no",1134,"no","no","cellular",21,"apr",464,4,-1,0,"unknown","yes"
"Youth","technician","single","tertiary","no",255,"yes","no","unknown",9,"may",119,2,-1,0,"unknown","no"
"Youth","blue-collar","married","secondary","no",-97,"yes","yes","cellular",14,"may",255,1,356,1,"unknown","no"
"Workforce","blue-collar","married","secondary","no",1631,"yes","no","unknown",26,"may",51,5,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",0,"no","no","unknown",6,"may",326,1,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",109,"no","no","cellular",25,"aug",124,4,-1,0,"unknown","no"
"Workforce","management","single","tertiary","no",0,"yes","no","cellular",23,"feb",228,2,182,6,"failure","yes"
"Youth","technician","single","secondary","no",1733,"yes","no","cellular",14,"may",895,3,-1,0,"unknown","no"
"Workforce","entrepreneur","single","secondary","no",1049,"yes","yes","cellular",20,"apr",180,1,-1,0,"unknown","no"
"Workforce","technician","married","tertiary","no",-267,"no","no","cellular",11,"aug",220,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",1797,"yes","yes","unknown",20,"may",185,2,-1,0,"unknown","no"
"Workforce","unemployed","married","primary","no",0,"yes","no","cellular",20,"nov",231,2,-1,0,"unknown","no"
"Workforce","admin.","married","secondary","no",1105,"yes","yes","unknown",15,"may",94,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",-406,"no","yes","telephone",8,"jul",243,5,-1,0,"unknown","no"
"Workforce","technician","single","secondary","no",29,"yes","no","unknown",5,"may",151,1,-1,0,"unknown","no"
"Youth","blue-collar","single","secondary","no",313,"yes","yes","unknown",5,"jun",67,2,-1,0,"unknown","no"
"Workforce","services","single","secondary","no",559,"yes","yes","unknown",3,"jun",242,6,-1,0,"unknown","no"
"Youth","technician","single","secondary","no",719,"yes","no","unknown",28,"may",79,6,-1,0,"unknown","no"
"Youth","blue-collar","single","secondary","no",450,"no","yes","cellular",3,"feb",542,1,-1,0,"unknown","no"
"Workforce","services","single","secondary","no",247,"yes","no","cellular",31,"jul",114,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",305,"no","no","cellular",28,"aug",26,26,-1,0,"unknown","no"
"Youth","unemployed","single","secondary","no",0,"no","no","cellular",31,"jul",299,3,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",396,"yes","no","cellular",17,"apr",266,4,-1,0,"unknown","no"
"Workforce","admin.","single","secondary","no",4039,"yes","no","unknown",20,"may",140,1,-1,0,"unknown","no"
"Youth","blue-collar","married","tertiary","no",417,"yes","yes","unknown",8,"may",237,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",-637,"yes","yes","cellular",19,"nov",233,2,-1,0,"unknown","no"
"Workforce","technician","married","tertiary","no",139,"no","no","cellular",18,"aug",781,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",1087,"yes","no","unknown",19,"may",100,2,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",1988,"yes","no","cellular",6,"may",88,1,299,1,"failure","no"
"Workforce","technician","married","secondary","no",958,"yes","no","cellular",9,"apr",141,5,142,4,"failure","no"
"Workforce","housemaid","married","secondary","no",195,"no","no","cellular",22,"aug",168,2,-1,0,"unknown","no"
"Workforce","services","married","secondary","no",47,"no","no","unknown",5,"may",234,2,-1,0,"unknown","no"
"Youth","admin.","married","secondary","no",4457,"yes","no","cellular",16,"apr",225,1,146,4,"success","no"
"Youth","management","single","tertiary","no",3,"yes","no","cellular",13,"may",568,1,-1,0,"unknown","yes"
"Workforce","management","married","tertiary","no",0,"no","no","unknown",16,"jun",637,6,-1,0,"unknown","yes"
"Youth","student","single","unknown","no",643,"no","no","cellular",5,"feb",82,4,-1,0,"unknown","no"
"Workforce","housemaid","married","primary","no",1491,"no","no","telephone",14,"jul",105,3,-1,0,"unknown","no"
"Workforce","housemaid","married","primary","no",4994,"no","no","unknown",20,"jun",48,1,-1,0,"unknown","no"
"Youth","blue-collar","married","secondary","no",780,"yes","no","cellular",13,"may",83,2,-1,0,"unknown","no"
"Youth","blue-collar","married","secondary","no",123,"yes","no","cellular",8,"jul",218,3,-1,0,"unknown","no"
"Workforce","admin.","divorced","primary","no",429,"yes","no","telephone",23,"oct",80,1,-1,0,"unknown","yes"
"Youth","blue-collar","single","secondary","no",4211,"yes","no","cellular",18,"may",434,1,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",97,"yes","no","cellular",22,"jul",233,1,-1,0,"unknown","no"
"Workforce","retired","married","primary","no",-407,"yes","no","cellular",18,"jul",905,3,-1,0,"unknown","no"
"Workforce","housemaid","married","primary","no",96,"no","no","cellular",6,"aug",88,2,-1,0,"unknown","no"
"Youth","admin.","married","secondary","no",1474,"no","no","cellular",2,"apr",739,2,-1,0,"unknown","yes"
"Workforce","services","married","primary","no",444,"yes","no","unknown",6,"jun",432,1,-1,0,"unknown","no"
"Workforce","services","single","secondary","no",326,"yes","no","unknown",27,"may",115,1,-1,0,"unknown","no"
"Youth","services","single","secondary","no",368,"no","no","telephone",25,"jul",168,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",462,"yes","no","cellular",29,"aug",164,2,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",0,"yes","yes","cellular",19,"nov",128,1,-1,0,"unknown","no"
"Workforce","self-employed","married","primary","no",489,"yes","no","unknown",27,"may",84,4,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",761,"no","yes","cellular",28,"aug",85,6,-1,0,"unknown","no"
"Workforce","technician","married","tertiary","no",209,"no","no","unknown",23,"jul",36,2,-1,0,"unknown","no"
"Youth","blue-collar","divorced","secondary","no",86,"no","yes","unknown",19,"may",703,1,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",-90,"yes","no","cellular",29,"jan",128,1,192,1,"failure","no"
"Workforce","management","single","unknown","no",62,"no","no","cellular",13,"apr",398,2,-1,0,"unknown","yes"
"Workforce","blue-collar","single","primary","no",1187,"yes","no","cellular",17,"apr",113,1,319,2,"failure","no"
"Retired","retired","married","primary","no",122,"no","no","telephone",23,"apr",201,1,-1,0,"unknown","no"
"Youth","technician","single","secondary","no",-522,"yes","yes","cellular",23,"jul",89,6,-1,0,"unknown","no"
"Youth","technician","married","secondary","no",448,"yes","no","cellular",11,"may",188,2,346,3,"unknown","no"
"Youth","management","single","tertiary","no",390,"no","no","cellular",28,"oct",190,1,82,1,"success","no"
"Workforce","management","single","secondary","no",3684,"yes","no","cellular",17,"nov",35,3,-1,0,"unknown","no"
"Retired","retired","divorced","secondary","no",4833,"no","no","cellular",22,"apr",247,2,251,1,"failure","no"
"Workforce","technician","married","tertiary","no",585,"yes","no","telephone",20,"apr",60,1,-1,0,"unknown","no"
"Youth","admin.","single","tertiary","no",2904,"yes","no","unknown",27,"may",33,1,-1,0,"unknown","no"
"Youth","blue-collar","single","secondary","no",322,"no","no","telephone",11,"sep",240,2,95,3,"unknown","yes"
"Workforce","blue-collar","married","primary","no",1512,"no","no","cellular",11,"aug",262,4,-1,0,"unknown","no"
"Workforce","services","divorced","secondary","no",-288,"yes","no","unknown",28,"may",107,7,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",2611,"no","no","cellular",7,"aug",235,8,-1,0,"unknown","no"
"Workforce","blue-collar","divorced","secondary","no",-184,"yes","no","cellular",7,"may",878,3,170,5,"failure","yes"
"Workforce","technician","married","secondary","no",4341,"no","no","cellular",20,"nov",290,1,-1,0,"unknown","no"
"Youth","services","married","secondary","no",183,"yes","no","cellular",9,"feb",17,10,-1,0,"unknown","no"
"Youth","technician","single","secondary","no",603,"no","yes","cellular",17,"jul",176,1,-1,0,"unknown","no"
"Retired","technician","married","secondary","no",10925,"no","no","cellular",23,"oct",270,3,185,1,"success","yes"
"Youth","blue-collar","single","primary","no",60,"yes","no","cellular",28,"jul",136,2,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",1310,"no","no","telephone",30,"jan",521,3,158,7,"unknown","no"
"Youth","management","married","tertiary","no",11,"no","no","cellular",31,"jul",22,19,-1,0,"unknown","no"
"Workforce","services","married","secondary","no",393,"no","no","unknown",18,"jun",90,3,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",872,"yes","no","cellular",15,"may",61,1,298,2,"failure","no"
"Workforce","management","divorced","tertiary","no",1819,"no","yes","cellular",14,"aug",41,2,-1,0,"unknown","no"
"Youth","blue-collar","single","secondary","no",476,"yes","yes","cellular",17,"apr",544,3,333,2,"failure","no"
"Youth","management","divorced","tertiary","no",106,"yes","no","cellular",18,"jul",149,1,-1,0,"unknown","no"
"Workforce","entrepreneur","married","unknown","no",0,"yes","no","unknown",13,"may",165,2,-1,0,"unknown","no"
"Youth","self-employed","single","tertiary","no",0,"yes","no","cellular",29,"jan",379,1,192,1,"failure","no"
"Youth","management","married","tertiary","no",8,"no","no","cellular",25,"aug",169,4,-1,0,"unknown","no"
"Youth","unemployed","single","secondary","no",1173,"no","no","cellular",30,"jan",844,3,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",12,"yes","no","unknown",5,"jun",54,26,-1,0,"unknown","no"
"Workforce","services","married","secondary","no",3409,"yes","no","cellular",13,"may",172,1,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",0,"no","no","cellular",22,"oct",360,5,-1,0,"unknown","yes"
"Workforce","services","married","secondary","no",924,"yes","yes","cellular",20,"apr",173,4,-1,0,"unknown","no"
"Youth","blue-collar","married","primary","no",602,"yes","no","cellular",16,"jul",680,1,-1,0,"unknown","no"
"Workforce","technician","married","tertiary","no",115,"no","no","cellular",16,"dec",147,1,194,1,"unknown","no"
"Workforce","blue-collar","married","unknown","no",496,"no","yes","cellular",16,"jul",151,4,-1,0,"unknown","no"
